"h_country","nameOfAggr","year","quarter","subGroup","subGroupVal","C_Value","h_name","QI","YQ","isAngelKPI","aggFunc","Value","data_Pts","data_missing","isKPI","pct_missing","isYearAgg","isCountryAgg","qual4Diamond","qual4Stroke Ready","qual4Gold","qual4Platinum","qual4NA","MedianGeg_C","diffFromC","CSoAboveCountry","CSoAboveDiamond","CSoAbovePlatinum","CSoAboveGold","is1stgeqC","is1stGold","is1stPlat","is1stDiam"
"Neverland","dnt_leq_45",2017,"all","imaging_done","TRUE",39.6,"Angelvale","door_to_needle","2017",TRUE,"pct",31.8,22,3,TRUE,12,TRUE,FALSE,0,0,0,1,0,0,-7.8,5,1,4,9,0,0,0,0
"Neverland","dnt_leq_45",2017,"all","stroke_type","intracerebral hemorrhage",NA,"Angelvale","door_to_needle","2017",TRUE,"pct",NA,0,0,TRUE,0,TRUE,FALSE,0,1,0,0,0,NA,NA,5,1,4,9,0,0,0,0
"Neverland","dnt_leq_45",2017,"all","stroke_type","ischemic",39.6,"Angelvale","door_to_needle","2017",TRUE,"pct",31.8,22,3,TRUE,12,TRUE,FALSE,0,0,0,1,0,0,-7.8,5,1,5,10,0,0,0,0
"Neverland","dnt_leq_45",2017,"all","gender","female",32.3,"Angelvale","door_to_needle","2017",TRUE,"pct",23.1,13,3,TRUE,18.8,TRUE,FALSE,0,0,0,1,0,0,-9.2,5,1,6,11,0,0,0,0
"Neverland","dnt_leq_45",2017,"all","gender","male",50,"Angelvale","door_to_needle","2017",TRUE,"pct",44.4,9,0,TRUE,0,TRUE,FALSE,0,0,0,1,0,0,-5.6,5,1,7,12,0,0,0,0
"Neverland","door_to_needle",2017,"all",NA,NA,55,"Angelvale","door_to_needle","2017",FALSE,"median",59.5,22,3,TRUE,12,TRUE,FALSE,0,0,0,0,1,1,4.5,6,1,7,12,0,0,0,0
"Neverland","door_to_needle",2017,"all","prenotification",NA,55,"Angelvale","door_to_needle","2017",FALSE,"median",59.5,22,3,TRUE,12,TRUE,FALSE,0,0,0,0,1,1,4.5,7,1,7,12,0,0,0,0
"Neverland","door_to_needle",2017,"all","imaging_done","FALSE",NA,"Angelvale","door_to_needle","2017",FALSE,"median",NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,7,1,7,12,0,0,0,0
"Neverland","door_to_needle",2017,"all","imaging_done","TRUE",55,"Angelvale","door_to_needle","2017",FALSE,"median",59.5,22,3,TRUE,12,TRUE,FALSE,0,0,0,0,1,1,4.5,8,1,7,12,0,0,0,0
"Neverland","door_to_needle",2017,"all","stroke_type","intracerebral hemorrhage",NA,"Angelvale","door_to_needle","2017",FALSE,"median",NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,8,1,7,12,0,0,0,0
"Neverland","door_to_needle",2017,"all","stroke_type","ischemic",55,"Angelvale","door_to_needle","2017",FALSE,"median",59.5,22,3,TRUE,12,TRUE,FALSE,0,0,0,0,1,1,4.5,9,1,7,12,0,0,0,0
"Neverland","door_to_needle",2017,"all","gender","female",59,"Angelvale","door_to_needle","2017",FALSE,"median",60,13,3,TRUE,18.8,TRUE,FALSE,0,0,0,0,1,1,1,10,1,7,12,0,0,0,0
"Neverland","door_to_needle",2017,"all","gender","male",46,"Angelvale","door_to_needle","2017",FALSE,"median",47,9,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,1,1,11,1,7,12,0,0,0,0
"Neverland","dnt_leq_60",2018,"Q1",NA,NA,79.4,"Angelvale","door_to_needle","2018 Q1",TRUE,"pct",81.8,11,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,2.39999999999999,1,1,1,1,1,0,0,1
"Neverland","dnt_leq_60",2018,"Q1","prenotification",NA,79.4,"Angelvale","door_to_needle","2018 Q1",TRUE,"pct",81.8,11,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,2.39999999999999,2,2,2,2,0,0,0,0
"Neverland","dnt_leq_60",2018,"Q1","imaging_done","TRUE",79.4,"Angelvale","door_to_needle","2018 Q1",TRUE,"pct",81.8,11,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,2.39999999999999,3,3,3,3,0,0,0,0
"Neverland","dnt_leq_60",2018,"Q1","imaging_done",NA,NA,"Angelvale","door_to_needle","2018 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,3,3,3,3,0,0,0,0
"Neverland","dnt_leq_60",2018,"Q1","stroke_type","intracerebral hemorrhage",NA,"Angelvale","door_to_needle","2018 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,3,3,3,3,0,0,0,0
"Neverland","dnt_leq_60",2018,"Q1","stroke_type","ischemic",79.4,"Angelvale","door_to_needle","2018 Q1",TRUE,"pct",81.8,11,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,2.39999999999999,4,4,4,4,0,0,0,0
"Neverland","dnt_leq_60",2018,"Q1","gender","female",73.3,"Angelvale","door_to_needle","2018 Q1",TRUE,"pct",50,4,0,TRUE,0,FALSE,FALSE,0,0,1,0,0,0,-23.3,4,4,4,5,0,0,0,0
"Neverland","dnt_leq_60",2018,"Q1","gender","male",84.8,"Angelvale","door_to_needle","2018 Q1",TRUE,"pct",100,7,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,15.2,5,5,5,6,0,0,0,0
"Neverland","dnt_leq_45",2018,"Q1",NA,NA,68.3,"Angelvale","door_to_needle","2018 Q1",TRUE,"pct",63.6,11,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-4.7,5,6,6,7,0,0,0,0
"Neverland","dnt_leq_45",2018,"Q1","prenotification",NA,68.3,"Angelvale","door_to_needle","2018 Q1",TRUE,"pct",63.6,11,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-4.7,5,7,7,8,0,0,0,0
"Neverland","dnt_leq_45",2018,"Q1","imaging_done","TRUE",68.3,"Angelvale","door_to_needle","2018 Q1",TRUE,"pct",63.6,11,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-4.7,5,8,8,9,0,0,0,0
"Neverland","dnt_leq_45",2018,"Q1","imaging_done",NA,NA,"Angelvale","door_to_needle","2018 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,5,8,8,9,0,0,0,0
"Neverland","dnt_leq_45",2018,"Q1","stroke_type","intracerebral hemorrhage",NA,"Angelvale","door_to_needle","2018 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,5,8,8,9,0,0,0,0
"Neverland","dnt_leq_45",2018,"Q1","stroke_type","ischemic",68.3,"Angelvale","door_to_needle","2018 Q1",TRUE,"pct",63.6,11,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-4.7,5,9,9,10,0,0,0,0
"Neverland","dnt_leq_45",2018,"Q1","gender","female",60,"Angelvale","door_to_needle","2018 Q1",TRUE,"pct",25,4,0,TRUE,0,FALSE,FALSE,0,0,0,1,0,0,-35,5,9,10,11,0,0,0,0
"Neverland","dnt_leq_45",2018,"Q1","gender","male",75.8,"Angelvale","door_to_needle","2018 Q1",TRUE,"pct",85.7,7,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,9.90000000000001,6,10,11,12,0,0,0,0
"Neverland","door_to_needle",2018,"Q1",NA,NA,40,"Angelvale","door_to_needle","2018 Q1",FALSE,"median",40,11,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,0,7,10,11,12,0,0,0,0
"Neverland","door_to_needle",2018,"Q1","prenotification",NA,40,"Angelvale","door_to_needle","2018 Q1",FALSE,"median",40,11,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,0,8,10,11,12,0,0,0,0
"Neverland","door_to_needle",2018,"Q1","imaging_done","TRUE",40,"Angelvale","door_to_needle","2018 Q1",FALSE,"median",40,11,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,0,9,10,11,12,0,0,0,0
"Neverland","door_to_needle",2018,"Q1","imaging_done",NA,NA,"Angelvale","door_to_needle","2018 Q1",FALSE,"median",NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,9,10,11,12,0,0,0,0
"Neverland","door_to_needle",2018,"Q1","stroke_type","intracerebral hemorrhage",NA,"Angelvale","door_to_needle","2018 Q1",FALSE,"median",NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,9,10,11,12,0,0,0,0
"Neverland","door_to_needle",2018,"Q1","stroke_type","ischemic",40,"Angelvale","door_to_needle","2018 Q1",FALSE,"median",40,11,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,0,10,10,11,12,0,0,0,0
"Neverland","door_to_needle",2018,"Q1","gender","female",43,"Angelvale","door_to_needle","2018 Q1",FALSE,"median",63.5,4,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,20.5,11,10,11,12,0,0,0,0
"Neverland","door_to_needle",2018,"Q1","gender","male",34,"Angelvale","door_to_needle","2018 Q1",FALSE,"median",30,7,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,0,-4,11,10,11,12,0,0,0,0
"Neverland","dnt_leq_60",2018,"Q2",NA,NA,88.9,"Angelvale","door_to_needle","2018 Q2",TRUE,"pct",100,4,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,11.1,1,1,1,1,1,0,0,1
"Neverland","dnt_leq_60",2018,"Q2","prenotification",NA,88.9,"Angelvale","door_to_needle","2018 Q2",TRUE,"pct",100,4,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,11.1,2,2,2,2,0,0,0,0
"Neverland","dnt_leq_60",2018,"Q2","imaging_done","TRUE",88.9,"Angelvale","door_to_needle","2018 Q2",TRUE,"pct",100,4,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,11.1,3,3,3,3,0,0,0,0
"Neverland","dnt_leq_60",2018,"Q2","stroke_type","intracerebral hemorrhage",NA,"Angelvale","door_to_needle","2018 Q2",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,3,3,3,3,0,0,0,0
"Neverland","dnt_leq_60",2018,"Q2","stroke_type","ischemic",88.9,"Angelvale","door_to_needle","2018 Q2",TRUE,"pct",100,4,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,11.1,4,4,4,4,0,0,0,0
"Neverland","dnt_leq_60",2018,"Q2","gender","female",88.9,"Angelvale","door_to_needle","2018 Q2",TRUE,"pct",100,1,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,11.1,5,5,5,5,0,0,0,0
"Neverland","dnt_leq_60",2018,"Q2","gender","male",88.9,"Angelvale","door_to_needle","2018 Q2",TRUE,"pct",100,3,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,11.1,6,6,6,6,0,0,0,0
"Neverland","dnt_leq_45",2018,"Q2",NA,NA,88.9,"Angelvale","door_to_needle","2018 Q2",TRUE,"pct",100,4,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,11.1,7,7,7,7,0,0,0,0
"Neverland","dnt_leq_45",2018,"Q2","prenotification",NA,88.9,"Angelvale","door_to_needle","2018 Q2",TRUE,"pct",100,4,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,11.1,8,8,8,8,0,0,0,0
"Neverland","dnt_leq_45",2018,"Q2","imaging_done","TRUE",88.9,"Angelvale","door_to_needle","2018 Q2",TRUE,"pct",100,4,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,11.1,9,9,9,9,0,0,0,0
"Neverland","dnt_leq_45",2018,"Q2","stroke_type","intracerebral hemorrhage",NA,"Angelvale","door_to_needle","2018 Q2",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,9,9,9,9,0,0,0,0
"Neverland","dnt_leq_45",2018,"Q2","stroke_type","ischemic",88.9,"Angelvale","door_to_needle","2018 Q2",TRUE,"pct",100,4,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,11.1,10,10,10,10,0,0,0,0
"Neverland","dnt_leq_45",2018,"Q2","gender","female",88.9,"Angelvale","door_to_needle","2018 Q2",TRUE,"pct",100,1,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,11.1,11,11,11,11,0,0,0,0
"Neverland","dnt_leq_45",2018,"Q2","gender","male",88.9,"Angelvale","door_to_needle","2018 Q2",TRUE,"pct",100,3,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,11.1,12,12,12,12,0,0,0,0
"Neverland","door_to_needle",2018,"Q2",NA,NA,24,"Angelvale","door_to_needle","2018 Q2",FALSE,"median",23,4,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,0,-1,12,12,12,12,0,0,0,0
"Neverland","door_to_needle",2018,"Q2","prenotification",NA,24,"Angelvale","door_to_needle","2018 Q2",FALSE,"median",23,4,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,0,-1,12,12,12,12,0,0,0,0
"Neverland","door_to_needle",2018,"Q2","imaging_done","TRUE",24,"Angelvale","door_to_needle","2018 Q2",FALSE,"median",23,4,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,0,-1,12,12,12,12,0,0,0,0
"Neverland","door_to_needle",2018,"Q2","stroke_type","intracerebral hemorrhage",NA,"Angelvale","door_to_needle","2018 Q2",FALSE,"median",NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,12,12,12,12,0,0,0,0
"Neverland","door_to_needle",2018,"Q2","stroke_type","ischemic",24,"Angelvale","door_to_needle","2018 Q2",FALSE,"median",23,4,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,0,-1,12,12,12,12,0,0,0,0
"Neverland","door_to_needle",2018,"Q2","gender","female",23,"Angelvale","door_to_needle","2018 Q2",FALSE,"median",19,1,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,0,-4,12,12,12,12,0,0,0,0
"Neverland","door_to_needle",2018,"Q2","gender","male",25,"Angelvale","door_to_needle","2018 Q2",FALSE,"median",25,3,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,0,13,12,12,12,0,0,0,0
"Neverland",NA,2018,"Q3",NA,NA,NA,"Angelvale","door_to_needle","2018 Q3",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
"Neverland",NA,2018,"Q4",NA,NA,NA,"Angelvale","door_to_needle","2018 Q4",NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
"Neverland","dnt_leq_60",2018,"all",NA,NA,81.4,"Angelvale","door_to_needle","2018",TRUE,"pct",86.7,15,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,1,5.3,1,1,1,1,1,0,0,1
"Neverland","dnt_leq_60",2018,"all","prenotification",NA,81.4,"Angelvale","door_to_needle","2018",TRUE,"pct",86.7,15,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,1,5.3,2,2,2,2,0,0,0,0
"Neverland","dnt_leq_60",2018,"all","imaging_done","TRUE",81.4,"Angelvale","door_to_needle","2018",TRUE,"pct",86.7,15,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,1,5.3,3,3,3,3,0,0,0,0
"Neverland","dnt_leq_60",2018,"all","imaging_done",NA,NA,"Angelvale","door_to_needle","2018",TRUE,"pct",NA,0,0,TRUE,0,TRUE,FALSE,0,1,0,0,0,NA,NA,3,3,3,3,0,0,0,0
"Neverland","dnt_leq_60",2018,"all","stroke_type","intracerebral hemorrhage",NA,"Angelvale","door_to_needle","2018",TRUE,"pct",NA,0,0,TRUE,0,TRUE,FALSE,0,1,0,0,0,NA,NA,3,3,3,3,0,0,0,0
"Neverland","dnt_leq_60",2018,"all","stroke_type","ischemic",81.4,"Angelvale","door_to_needle","2018",TRUE,"pct",86.7,15,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,1,5.3,4,4,4,4,0,0,0,0
"Neverland","dnt_leq_60",2018,"all","gender","female",77.5,"Angelvale","door_to_needle","2018",TRUE,"pct",60,5,0,TRUE,0,TRUE,FALSE,0,0,1,0,0,0,-17.5,4,4,4,5,0,0,0,0
"Neverland","dnt_leq_60",2018,"all","gender","male",84.8,"Angelvale","door_to_needle","2018",TRUE,"pct",100,10,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,1,15.2,5,5,5,6,0,0,0,0
"Neverland","dnt_leq_45",2018,"all",NA,NA,68.6,"Angelvale","door_to_needle","2018",TRUE,"pct",73.3,15,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,1,4.7,6,6,6,7,0,0,0,0
"Neverland","dnt_leq_45",2018,"all","prenotification",NA,68.6,"Angelvale","door_to_needle","2018",TRUE,"pct",73.3,15,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,1,4.7,7,7,7,8,0,0,0,0
"Neverland","dnt_leq_45",2018,"all","imaging_done","TRUE",68.6,"Angelvale","door_to_needle","2018",TRUE,"pct",73.3,15,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,1,4.7,8,8,8,9,0,0,0,0
"Neverland","dnt_leq_45",2018,"all","imaging_done",NA,NA,"Angelvale","door_to_needle","2018",TRUE,"pct",NA,0,0,TRUE,0,TRUE,FALSE,0,1,0,0,0,NA,NA,8,8,8,9,0,0,0,0
"Neverland","dnt_leq_45",2018,"all","stroke_type","intracerebral hemorrhage",NA,"Angelvale","door_to_needle","2018",TRUE,"pct",NA,0,0,TRUE,0,TRUE,FALSE,0,1,0,0,0,NA,NA,8,8,8,9,0,0,0,0
"Neverland","dnt_leq_45",2018,"all","stroke_type","ischemic",68.6,"Angelvale","door_to_needle","2018",TRUE,"pct",73.3,15,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,1,4.7,9,9,9,10,0,0,0,0
"Neverland","dnt_leq_45",2018,"all","gender","female",65,"Angelvale","door_to_needle","2018",TRUE,"pct",40,5,0,TRUE,0,TRUE,FALSE,0,0,0,1,0,0,-25,9,9,10,11,0,0,0,0
"Neverland","dnt_leq_45",2018,"all","gender","male",71.7,"Angelvale","door_to_needle","2018",TRUE,"pct",90,10,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,1,18.3,10,10,11,12,0,0,0,0
"Neverland","door_to_needle",2018,"all",NA,NA,38.5,"Angelvale","door_to_needle","2018",FALSE,"median",30,15,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,0,-8.5,10,10,11,12,0,0,0,0
"Neverland","door_to_needle",2018,"all","prenotification",NA,38.5,"Angelvale","door_to_needle","2018",FALSE,"median",30,15,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,0,-8.5,10,10,11,12,0,0,0,0
"Neverland","door_to_needle",2018,"all","imaging_done","TRUE",38.5,"Angelvale","door_to_needle","2018",FALSE,"median",30,15,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,0,-8.5,10,10,11,12,0,0,0,0
"Neverland","door_to_needle",2018,"all","imaging_done",NA,NA,"Angelvale","door_to_needle","2018",FALSE,"median",NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,10,10,11,12,0,0,0,0
"Neverland","door_to_needle",2018,"all","stroke_type","intracerebral hemorrhage",NA,"Angelvale","door_to_needle","2018",FALSE,"median",NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,10,10,11,12,0,0,0,0
"Neverland","door_to_needle",2018,"all","stroke_type","ischemic",38.5,"Angelvale","door_to_needle","2018",FALSE,"median",30,15,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,0,-8.5,10,10,11,12,0,0,0,0
"Neverland","door_to_needle",2018,"all","gender","female",39.5,"Angelvale","door_to_needle","2018",FALSE,"median",50,5,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,1,10.5,11,10,11,12,0,0,0,0
"Neverland","door_to_needle",2018,"all","gender","male",37.5,"Angelvale","door_to_needle","2018",FALSE,"median",30,10,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,0,-7.5,11,10,11,12,0,0,0,0
"Neverland","dnt_leq_60",2019,"Q1",NA,NA,79.6,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",80,15,3,TRUE,16.7,FALSE,FALSE,1,0,0,0,0,1,0.400000000000006,1,1,1,1,1,0,0,1
"Neverland","dnt_leq_60",2019,"Q1","prenotification",NA,79.6,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",80,15,3,TRUE,16.7,FALSE,FALSE,1,0,0,0,0,1,0.400000000000006,2,2,2,2,0,0,0,0
"Neverland","dnt_leq_60",2019,"Q1","imaging_done","TRUE",79.2,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",78.6,14,3,TRUE,17.6,FALSE,FALSE,1,0,0,0,0,0,-0.600000000000009,2,3,3,3,0,0,0,0
"Neverland","dnt_leq_60",2019,"Q1","imaging_done",NA,100,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",100,1,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,0,3,4,4,4,0,0,0,0
"Neverland","dnt_leq_60",2019,"Q1","stroke_type","intracerebral hemorrhage",NA,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,3,4,4,4,0,0,0,0
"Neverland","dnt_leq_60",2019,"Q1","stroke_type","ischemic",79.6,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",80,15,3,TRUE,16.7,FALSE,FALSE,1,0,0,0,0,1,0.400000000000006,4,5,5,5,0,0,0,0
"Neverland","dnt_leq_60",2019,"Q1","stroke_type","subarachnoid hemorrhage",NA,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,4,5,5,5,0,0,0,0
"Neverland","dnt_leq_60",2019,"Q1","stroke_type","transient ischemic",NA,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,4,5,5,5,0,0,0,0
"Neverland","dnt_leq_60",2019,"Q1","gender","female",80,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",77.8,9,2,TRUE,18.2,FALSE,FALSE,1,0,0,0,0,0,-2.2,4,6,6,6,0,0,0,0
"Neverland","dnt_leq_60",2019,"Q1","gender","male",79.2,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",83.3,6,1,TRUE,14.3,FALSE,FALSE,1,0,0,0,0,1,4.09999999999999,5,7,7,7,0,0,0,0
"Neverland","dnt_leq_45",2019,"Q1",NA,NA,51,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",66.7,15,3,TRUE,16.7,FALSE,FALSE,1,0,0,0,0,1,15.7,6,8,8,8,0,0,0,0
"Neverland","dnt_leq_45",2019,"Q1","prenotification",NA,51,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",66.7,15,3,TRUE,16.7,FALSE,FALSE,1,0,0,0,0,1,15.7,7,9,9,9,0,0,0,0
"Neverland","dnt_leq_45",2019,"Q1","imaging_done","TRUE",50,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",64.3,14,3,TRUE,17.6,FALSE,FALSE,1,0,0,0,0,1,14.3,8,10,10,10,0,0,0,0
"Neverland","dnt_leq_45",2019,"Q1","imaging_done",NA,100,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",100,1,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,0,9,11,11,11,0,0,0,0
"Neverland","dnt_leq_45",2019,"Q1","stroke_type","intracerebral hemorrhage",NA,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,9,11,11,11,0,0,0,0
"Neverland","dnt_leq_45",2019,"Q1","stroke_type","ischemic",51,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",66.7,15,3,TRUE,16.7,FALSE,FALSE,1,0,0,0,0,1,15.7,10,12,12,12,0,0,0,0
"Neverland","dnt_leq_45",2019,"Q1","stroke_type","subarachnoid hemorrhage",NA,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,10,12,12,12,0,0,0,0
"Neverland","dnt_leq_45",2019,"Q1","stroke_type","transient ischemic",NA,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,10,12,12,12,0,0,0,0
"Neverland","dnt_leq_45",2019,"Q1","gender","female",56,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",66.7,9,2,TRUE,18.2,FALSE,FALSE,1,0,0,0,0,1,10.7,11,13,13,13,0,0,0,0
"Neverland","dnt_leq_45",2019,"Q1","gender","male",45.8,"Angelvale","door_to_needle","2019 Q1",TRUE,"pct",66.7,6,1,TRUE,14.3,FALSE,FALSE,1,0,0,0,0,1,20.9,12,14,14,14,0,0,0,0
"Neverland","door_to_needle",2019,"Q1",NA,NA,45,"Angelvale","door_to_needle","2019 Q1",FALSE,"median",26,15,3,TRUE,16.7,FALSE,FALSE,0,0,0,0,1,0,-19,12,14,14,14,0,0,0,0
"Neverland","door_to_needle",2019,"Q1","prenotification",NA,45,"Angelvale","door_to_needle","2019 Q1",FALSE,"median",26,15,3,TRUE,16.7,FALSE,FALSE,0,0,0,0,1,0,-19,12,14,14,14,0,0,0,0
"Neverland","door_to_needle",2019,"Q1","imaging_done","TRUE",46,"Angelvale","door_to_needle","2019 Q1",FALSE,"median",27.5,14,3,TRUE,17.6,FALSE,FALSE,0,0,0,0,1,0,-18.5,12,14,14,14,0,0,0,0
"Neverland","door_to_needle",2019,"Q1","imaging_done",NA,22,"Angelvale","door_to_needle","2019 Q1",FALSE,"median",22,1,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,0,13,14,14,14,0,0,0,0
"Neverland","door_to_needle",2019,"Q1","stroke_type","intracerebral hemorrhage",NA,"Angelvale","door_to_needle","2019 Q1",FALSE,"median",NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,13,14,14,14,0,0,0,0
"Neverland","door_to_needle",2019,"Q1","stroke_type","ischemic",45,"Angelvale","door_to_needle","2019 Q1",FALSE,"median",26,15,3,TRUE,16.7,FALSE,FALSE,0,0,0,0,1,0,-19,13,14,14,14,0,0,0,0
"Neverland","door_to_needle",2019,"Q1","stroke_type","subarachnoid hemorrhage",NA,"Angelvale","door_to_needle","2019 Q1",FALSE,"median",NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,13,14,14,14,0,0,0,0
"Neverland","door_to_needle",2019,"Q1","stroke_type","transient ischemic",NA,"Angelvale","door_to_needle","2019 Q1",FALSE,"median",NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,13,14,14,14,0,0,0,0
"Neverland","door_to_needle",2019,"Q1","gender","female",45,"Angelvale","door_to_needle","2019 Q1",FALSE,"median",29,9,2,TRUE,18.2,FALSE,FALSE,0,0,0,0,1,0,-16,13,14,14,14,0,0,0,0
"Neverland","door_to_needle",2019,"Q1","gender","male",50,"Angelvale","door_to_needle","2019 Q1",FALSE,"median",23.5,6,1,TRUE,14.3,FALSE,FALSE,0,0,0,0,1,0,-26.5,13,14,14,14,0,0,0,0
"Neverland","dnt_leq_60",2019,"Q2",NA,NA,94.4,"Angelvale","door_to_needle","2019 Q2",TRUE,"pct",100,1,1,TRUE,50,FALSE,FALSE,1,0,0,0,0,1,5.59999999999999,1,1,1,1,1,0,0,1
